,Sample,FileName,Wavelength,Intensity,Normalized
9,500umPYO_500uMTCEP_2-07-2020_20p_132fov_spectral_20xA_740nm_410-695_9nmstep_4usdwell_bidi16bitlinesum.lsm,500umPYO_500uMTCEP_2-07-2020_20p_132fov_spectral_20xA_740nm_410-695_9nmstep_4usdwell_bidi16bitlinesum.lsm,495,657999943,0.46387481311483225
10,500umPYO_500uMTCEP_2-07-2020_20p_132fov_spectral_20xA_740nm_410-695_9nmstep_4usdwell_bidi16bitlinesum.lsm,500umPYO_500uMTCEP_2-07-2020_20p_132fov_spectral_20xA_740nm_410-695_9nmstep_4usdwell_bidi16bitlinesum.lsm,504,909541994,0.6412061687471026
11,500umPYO_500uMTCEP_2-07-2020_20p_132fov_spectral_20xA_740nm_410-695_9nmstep_4usdwell_bidi16bitlinesum.lsm,500umPYO_500uMTCEP_2-07-2020_20p_132fov_spectral_20xA_740nm_410-695_9nmstep_4usdwell_bidi16bitlinesum.lsm,513,1176914309,0.8296974960977268
12,500umPYO_500uMTCEP_2-07-2020_20p_132fov_spectral_20xA_740nm_410-695_9nmstep_4usdwell_bidi16bitlinesum.lsm,500umPYO_500uMTCEP_2-07-2020_20p_132fov_spectral_20xA_740nm_410-695_9nmstep_4usdwell_bidi16bitlinesum.lsm,521,1292520163,0.9111969620015264
13,500umPYO_500uMTCEP_2-07-2020_20p_132fov_spectral_20xA_740nm_410-695_9nmstep_4usdwell_bidi16bitlinesum.lsm,500umPYO_500uMTCEP_2-07-2020_20p_132fov_spectral_20xA_740nm_410-695_9nmstep_4usdwell_bidi16bitlinesum.lsm,530,1290927882,0.9100744405497255
14,500umPYO_500uMTCEP_2-07-2020_20p_132fov_spectral_20xA_740nm_410-695_9nmstep_4usdwell_bidi16bitlinesum.lsm,500umPYO_500uMTCEP_2-07-2020_20p_132fov_spectral_20xA_740nm_410-695_9nmstep_4usdwell_bidi16bitlinesum.lsm,539,1301810644,0.9177465372461278
15,500umPYO_500uMTCEP_2-07-2020_20p_132fov_spectral_20xA_740nm_410-695_9nmstep_4usdwell_bidi16bitlinesum.lsm,500umPYO_500uMTCEP_2-07-2020_20p_132fov_spectral_20xA_740nm_410-695_9nmstep_4usdwell_bidi16bitlinesum.lsm,548,1418486032,1.0
16,500umPYO_500uMTCEP_2-07-2020_20p_132fov_spectral_20xA_740nm_410-695_9nmstep_4usdwell_bidi16bitlinesum.lsm,500umPYO_500uMTCEP_2-07-2020_20p_132fov_spectral_20xA_740nm_410-695_9nmstep_4usdwell_bidi16bitlinesum.lsm,557,1276241786,0.8997210809334215
17,500umPYO_500uMTCEP_2-07-2020_20p_132fov_spectral_20xA_740nm_410-695_9nmstep_4usdwell_bidi16bitlinesum.lsm,500umPYO_500uMTCEP_2-07-2020_20p_132fov_spectral_20xA_740nm_410-695_9nmstep_4usdwell_bidi16bitlinesum.lsm,566,1244272010,0.8771831247753873
18,500umPYO_500uMTCEP_2-07-2020_20p_132fov_spectral_20xA_740nm_410-695_9nmstep_4usdwell_bidi16bitlinesum.lsm,500umPYO_500uMTCEP_2-07-2020_20p_132fov_spectral_20xA_740nm_410-695_9nmstep_4usdwell_bidi16bitlinesum.lsm,575,1094887523,0.7718705001671811
19,500umPYO_500uMTCEP_2-07-2020_20p_132fov_spectral_20xA_740nm_410-695_9nmstep_4usdwell_bidi16bitlinesum.lsm,500umPYO_500uMTCEP_2-07-2020_20p_132fov_spectral_20xA_740nm_410-695_9nmstep_4usdwell_bidi16bitlinesum.lsm,584,1061011208,0.747988477901346
20,500umPYO_500uMTCEP_2-07-2020_20p_132fov_spectral_20xA_740nm_410-695_9nmstep_4usdwell_bidi16bitlinesum.lsm,500umPYO_500uMTCEP_2-07-2020_20p_132fov_spectral_20xA_740nm_410-695_9nmstep_4usdwell_bidi16bitlinesum.lsm,593,981724220,0.6920929764925595
21,500umPYO_500uMTCEP_2-07-2020_20p_132fov_spectral_20xA_740nm_410-695_9nmstep_4usdwell_bidi16bitlinesum.lsm,500umPYO_500uMTCEP_2-07-2020_20p_132fov_spectral_20xA_740nm_410-695_9nmstep_4usdwell_bidi16bitlinesum.lsm,602,885584018,0.6243163471630153
22,500umPYO_500uMTCEP_2-07-2020_20p_132fov_spectral_20xA_740nm_410-695_9nmstep_4usdwell_bidi16bitlinesum.lsm,500umPYO_500uMTCEP_2-07-2020_20p_132fov_spectral_20xA_740nm_410-695_9nmstep_4usdwell_bidi16bitlinesum.lsm,610,780565874,0.5502809730875095
